"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"smaller-netowork-1"
"06/10/2015 15:15:18:527 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user","length [children] of user"
"24","50","false","11","{breed random-profiles}","2","1","0","1"
"24","50","false","12","{breed random-profiles}","5","-1","-3","2"
"24","50","false","13","{breed attack-profiles}","3","3","14","3"
"24","50","false","14","{breed attack-profiles}","5","6","14","3"
"24","50","false","15","{breed random-profiles}","3","-1","-1","1"
"24","50","false","16","{breed random-profiles}","4","1","0","1"
"24","50","false","17","{breed attack-profiles}","4","3","17","4"
"24","50","false","18","{breed random-profiles}","6","1","-2","2"
"24","50","false","19","{breed attack-profiles}","6","5","19","4"
"24","50","false","20","{breed random-profiles}","7","-3","-5","2"
"24","50","false","21","{breed random-profiles}","5","-5","-5","1"
"24","50","false","22","{breed random-profiles}","8","1","-4","2"
"24","50","false","23","{breed attack-profiles}","5","11","28","5"
"24","50","false","24","{breed random-profiles}","9","-3","-7","2"
"24","50","false","25","{breed random-profiles}","6","-1","-6","1"
"24","50","false","26","{breed attack-profiles}","6","5","33","6"
"24","50","false","27","{breed attack-profiles}","7","16","35","5"
"24","50","false","28","{breed attack-profiles}","8","0","35","5"
"24","50","false","29","{breed attack-profiles}","7","0","33","6"
"24","50","false","30","{breed random-profiles}","7","3","-3","1"
"24","50","false","31","{breed attack-profiles}","8","1","34","6"
"24","50","false","32","{breed attack-profiles}","9","1","36","5"
"24","50","false","33","{breed random-profiles}","10","1","-6","2"
"24","50","false","34","{breed attack-profiles}","10","2","38","5"
"24","50","false","35","{breed attack-profiles}","11","0","38","5"
"24","50","false","36","{breed random-profiles}","11","-1","-7","2"
"24","50","false","37","{breed random-profiles}","12","-3","-10","2"
"24","50","false","38","{breed attack-profiles}","12","5","43","6"
"24","50","false","39","{breed attack-profiles}","13","0","43","6"
"24","50","false","40","{breed attack-profiles}","14","0","43","6"
"24","50","false","41","{breed attack-profiles}","9","7","41","7"
"24","50","false","42","{breed attack-profiles}","10","0","41","7"
"24","50","false","43","{breed random-profiles}","8","-3","-6","1"
"24","50","false","44","{breed random-profiles}","13","-2","-12","2"
"24","50","false","45","{breed attack-profiles}","15","4","47","7"
"24","50","false","46","{breed random-profiles}","9","-5","-11","1"
"24","50","false","47","{breed attack-profiles}","11","9","50","8"
"24","50","false","48","{breed random-profiles}","14","-2","-14","2"
"24","50","false","49","{breed attack-profiles}","16","5","52","8"
"24","50","false","50","{breed random-profiles}","15","-1","-15","2"
"25","50","false","0","{breed attack-profiles}","1","0","0","1"
"25","50","false","1","{breed attack-profiles}","2","0","0","1"
"25","50","false","2","{breed random-profiles}","1","-1","-1","1"
"25","50","false","3","{breed attack-profiles}","1","3","3","1"
"25","50","false","4","{breed attack-profiles}","2","0","3","1"
"25","50","false","5","{breed attack-profiles}","3","3","3","1"
"25","50","false","6","{breed attack-profiles}","4","0","3","1"
"25","50","false","7","{breed attack-profiles}","5","0","3","1"
"25","50","false","8","{breed attack-profiles}","3","0","3","1"
"25","50","false","9","{breed attack-profiles}","6","0","3","1"
"25","50","false","10","{breed attack-profiles}","4","0","3","1"
"25","50","false","11","{breed attack-profiles}","5","0","3","1"
"25","50","false","12","{breed random-profiles}","1","-1","-1","1"
"25","50","false","13","{breed attack-profiles}","7","3","6","1"
"25","50","false","14","{breed attack-profiles}","6","3","6","1"
"25","50","false","15","{breed random-profiles}","2","3","2","1"
"25","50","false","16","{breed random-profiles}","2","-1","-2","1"
"25","50","false","17","{breed random-profiles}","3","-1","1","1"
"25","50","false","18","{breed random-profiles}","4","3","4","1"
"25","50","false","19","{breed attack-profiles}","8","6","12","2"
"25","50","false","20","{breed random-profiles}","3","1","-1","1"
"25","50","false","21","{breed attack-profiles}","7","8","14","2"
"25","50","false","22","{breed random-profiles}","4","1","0","1"
"25","50","false","23","{breed attack-profiles}","9","2","14","3"
"25","50","false","24","{breed attack-profiles}","10","0","14","3"
"25","50","false","25","{breed attack-profiles}","11","0","14","3"
"25","50","false","26","{breed random-profiles}","5","1","5","1"
"25","50","false","27","{breed attack-profiles}","12","2","16","3"
"25","50","false","28","{breed random-profiles}","5","-1","-1","1"
"25","50","false","29","{breed attack-profiles}","13","3","19","3"
"25","50","false","30","{breed attack-profiles}","14","0","19","3"
"25","50","false","31","{breed attack-profiles}","15","0","19","3"
"25","50","false","32","{breed attack-profiles}","8","5","19","3"
"25","50","false","33","{breed attack-profiles}","9","0","19","3"
"25","50","false","34","{breed random-profiles}","6","-1","4","1"
"25","50","false","35","{breed attack-profiles}","10","3","22","3"
"25","50","false","36","{breed attack-profiles}","16","3","22","3"
"25","50","false","37","{breed attack-profiles}","17","0","22","3"
"25","50","false","38","{breed random-profiles}","7","-1","3","1"
"25","50","false","39","{breed attack-profiles}","18","3","25","3"
"25","50","false","40","{breed attack-profiles}","19","0","25","3"
"25","50","false","41","{breed attack-profiles}","11","3","25","3"
"25","50","false","42","{breed attack-profiles}","20","0","25","3"
"25","50","false","43","{breed attack-profiles}","21","0","25","3"
"25","50","false","44","{breed random-profiles}","6","3","2","1"
"25","50","false","45","{breed random-profiles}","8","-1","2","1"
"25","50","false","46","{breed attack-profiles}","22","2","27","4"
"25","50","false","47","{breed attack-profiles}","12","2","27","4"
"25","50","false","48","{breed random-profiles}","9","-5","-3","1"
"25","50","false","49","{breed random-profiles}","7","-1","1","1"
"25","50","false","50","{breed attack-profiles}","13","6","33","5"
"26","50","false","0","{breed attack-profiles}","1","0","0","1"
"26","50","false","1","{breed random-profiles}","1","1","1","1"
"26","50","false","2","{breed random-profiles}","1","1","1","1"
"26","50","false","3","{breed random-profiles}","2","-1","0","1"
"26","50","false","4","{breed random-profiles}","3","-1","-1","1"
"26","50","false","5","{breed random-profiles}","4","-3","-4","1"
"26","50","false","6","{breed attack-profiles}","1","12","12","2"
"26","50","false","7","{breed random-profiles}","2","1","2","1"
"26","50","false","8","{breed random-profiles}","3","1","3","1"
"26","50","false","9","{breed random-profiles}","5","1","-3","1"
"26","50","false","10","{breed attack-profiles}","2","18","18","2"
"26","50","false","11","{breed attack-profiles}","3","0","18","2"
"26","50","false","12","{breed attack-profiles}","4","0","18","2"
"26","50","false","13","{breed random-profiles}","6","3","0","1"
"26","50","false","14","{breed random-profiles}","4","-3","0","1"
"26","50","false","15","{breed attack-profiles}","2","9","21","3"
"26","50","false","16","{breed attack-profiles}","5","3","21","3"
"26","50","false","17","{breed random-profiles}","5","1","1","1"
"26","50","false","18","{breed random-profiles}","7","-3","-3","1"
"26","50","false","19","{breed random-profiles}","8","1","-2","1"
"26","50","false","20","{breed random-profiles}","9","-1","-3","1"
"26","50","false","21","{breed random-profiles}","6","-1","0","1"
"26","50","false","22","{breed attack-profiles}","3","12","33","4"
"26","50","false","23","{breed random-profiles}","7","-1","-1","1"
"26","50","false","24","{breed random-profiles}","8","1","0","1"
"26","50","false","25","{breed random-profiles}","10","1","-2","1"
"26","50","false","26","{breed random-profiles}","11","-3","-5","1"
"26","50","false","27","{breed attack-profiles}","4","9","42","5"
"26","50","false","28","{breed attack-profiles}","6","23","44","4"
"26","50","false","29","{breed random-profiles}","9","-1","-1","1"
"26","50","false","30","{breed attack-profiles}","7","3","47","4"
"26","50","false","31","{breed attack-profiles}","8","0","47","4"
"26","50","false","32","{breed attack-profiles}","5","3","45","5"
"26","50","false","33","{breed attack-profiles}","9","0","47","4"
"26","50","false","34","{breed attack-profiles}","10","0","47","4"
"26","50","false","35","{breed attack-profiles}","11","0","47","4"
"26","50","false","36","{breed random-profiles}","12","-2","-7","1"
"26","50","false","37","{breed attack-profiles}","6","2","47","5"
"26","50","false","38","{breed attack-profiles}","12","2","49","4"
"26","50","false","39","{breed random-profiles}","13","0","-7","1"
"26","50","false","40","{breed random-profiles}","14","0","-7","1"
"26","50","false","41","{breed random-profiles}","15","0","-7","1"
"26","50","false","42","{breed attack-profiles}","7","0","47","5"
"26","50","false","43","{breed random-profiles}","10","-3","-4","1"
"26","50","false","44","{breed random-profiles}","11","-3","-7","1"
"26","50","false","45","{breed attack-profiles}","13","6","55","5"
"26","50","false","46","{breed random-profiles}","12","-1","-8","1"
"26","50","false","47","{breed random-profiles}","13","0","-8","1"
"26","50","false","48","{breed random-profiles}","14","0","-8","1"
"26","50","false","49","{breed attack-profiles}","14","2","57","5"
"26","50","false","50","{breed random-profiles}","16","-1","-8","1"
"27","50","false","0","{breed random-profiles}","1","3","3","1"
"27","50","false","1","{breed attack-profiles}","1","0","0","1"
"27","50","false","2","{breed attack-profiles}","2","0","0","1"
"27","50","false","3","{breed attack-profiles}","1","0","0","1"
"27","50","false","4","{breed attack-profiles}","2","0","0","1"
"27","50","false","5","{breed attack-profiles}","3","0","0","1"
"27","50","false","6","{breed random-profiles}","2","-3","0","1"
"27","50","false","7","{breed random-profiles}","3","-1","-1","1"
"27","50","false","8","{breed random-profiles}","1","3","3","1"
"27","50","false","9","{breed random-profiles}","2","-1","2","1"
"27","50","false","10","{breed attack-profiles}","3","9","9","2"
"27","50","false","11","{breed attack-profiles}","4","0","9","2"
"27","50","false","12","{breed random-profiles}","3","-3","-1","1"
"27","50","false","13","{breed random-profiles}","4","1","0","1"
"27","50","false","14","{breed random-profiles}","4","3","2","1"
"27","50","false","15","{breed random-profiles}","5","1","1","1"
"27","50","false","16","{breed attack-profiles}","5","7","16","3"
"27","50","false","17","{breed attack-profiles}","4","18","18","2"
"27","50","false","18","{breed attack-profiles}","6","0","16","3"
"27","50","false","19","{breed random-profiles}","5","-3","-1","1"
"27","50","false","20","{breed random-profiles}","6","1","2","1"
"27","50","false","21","{breed random-profiles}","7","3","5","1"
"27","50","false","22","{breed random-profiles}","6","3","2","1"
"27","50","false","23","{breed attack-profiles}","7","6","22","4"
"27","50","false","24","{breed attack-profiles}","8","0","22","4"
"27","50","false","25","{breed attack-profiles}","5","6","24","3"
"27","50","false","26","{breed random-profiles}","7","-3","-1","1"
"27","50","false","27","{breed random-profiles}","8","-3","-4","1"
"27","50","false","28","{breed random-profiles}","8","-3","2","1"
"27","50","false","29","{breed random-profiles}","9","-1","-5","1"
"27","50","false","30","{breed random-profiles}","9","-1","1","1"
"27","50","false","31","{breed attack-profiles}","6","16","40","4"
"27","50","false","32","{breed random-profiles}","10","-3","-2","1"
"27","50","false","33","{breed random-profiles}","11","-3","-5","1"
"27","50","false","34","{breed attack-profiles}","7","6","46","5"
"27","50","false","35","{breed random-profiles}","12","-2","-7","1"
"27","50","false","36","{breed random-profiles}","13","0","-7","1"
"27","50","false","37","{breed attack-profiles}","9","26","48","5"
"27","50","false","38","{breed random-profiles}","14","-1","-8","1"
"27","50","false","39","{breed attack-profiles}","10","1","49","5"
"27","50","false","40","{breed random-profiles}","15","0","-8","1"
"27","50","false","41","{breed attack-profiles}","8","3","49","5"
"27","50","false","42","{breed random-profiles}","16","0","-8","1"
"27","50","false","43","{breed random-profiles}","17","0","-8","1"
"27","50","false","44","{breed random-profiles}","10","-1","-6","1"
"27","50","false","45","{breed random-profiles}","18","0","-8","1"
"27","50","false","46","{breed attack-profiles}","11","3","52","5"
"27","50","false","47","{breed attack-profiles}","12","0","52","5"
"27","50","false","48","{breed random-profiles}","11","-3","-9","1"
"27","50","false","49","{breed attack-profiles}","9","5","54","6"
"27","50","false","50","{breed attack-profiles}","10","0","54","6"
"28","50","false","0","{breed random-profiles}","1","-1","-1","1"
"28","50","false","1","{breed random-profiles}","2","1","0","1"
"28","50","false","2","{breed random-profiles}","1","3","3","1"
"28","50","false","3","{breed attack-profiles}","1","3","3","1"
"28","50","false","4","{breed random-profiles}","3","-1","-1","1"
"28","50","false","5","{breed attack-profiles}","2","3","6","1"
"28","50","false","6","{breed random-profiles}","2","-1","2","1"
"28","50","false","7","{breed attack-profiles}","1","7","7","2"
"28","50","false","8","{breed random-profiles}","4","-1","-2","1"
"28","50","false","9","{breed random-profiles}","5","3","1","2"
"28","50","false","10","{breed attack-profiles}","3","4","10","2"
"28","50","false","11","{breed attack-profiles}","4","0","10","2"
"28","50","false","12","{breed attack-profiles}","2","3","10","2"
"28","50","false","13","{breed random-profiles}","3","1","3","1"
